,number,name,theme,year,pieces,minifigs,availability,retired,released_date,retired_date,retail,value
11099,621-2,Shell Tanker Truck,LEGOLAND,1970,43,0,Retail,True,1970-01-01 00:00:00,1972-01-01 00:00:00,3.07,228.49
11100,622-2,Baggage Trolley,LEGOLAND,1970,33,0,Retail,True,1970-01-01 00:00:00,1972-01-01 00:00:00,3.07,81.27
11101,623-2,White Car and Camper,LEGOLAND,1970,38,0,Retail,True,1970-01-01 00:00:00,1972-01-01 00:00:00,3.07,95.75
11102,708-1,2m Extension Cord for Points,Trains,1970,1,0,Retail,True,1970-01-01 00:00:00,1972-01-01 00:00:00,0.88,17.86
11103,722-2,12V Electric Train with 2 Wagons,Trains,1970,151,0,Retail,True,1970-01-01 00:00:00,1972-01-01 00:00:00,13.42,952.6
11104,723-1,Diesel Locomotive,Trains,1970,95,0,Retail,True,1970-01-01 00:00:00,1972-01-01 00:00:00,7.48,480.27
11105,742-1,12v Transformer,Trains,1970,1,0,Retail,True,1970-01-01 00:00:00,1972-01-01 00:00:00,8.79,8.79
11106,800-1,Gears; Motor and Bricks,Universal Building Set,1970,120,0,Retail,True,1970-01-01 00:00:00,1972-01-01 00:00:00,7.82,119.06
11107,801-1,Gear Set,Universal Building Set,1970,115,0,Retail,True,1970-01-01 00:00:00,1972-01-01 00:00:00,4.36,87.82
11108,802-1,Gear Supplement,Universal Building Set,1970,30,0,Retail,True,1970-01-01 00:00:00,1972-01-01 00:00:00,1.98,32.01
11109,102A-1,Front-End Loader,LEGOLAND,1970,57,0,Retail,True,1970-01-01 00:00:00,1972-01-01 00:00:00,10.99,10.99
11110,445A-1,Lighting Device Pack with Improved Plugs,Classic,1970,8,0,Retail,True,1970-01-01 00:00:00,1972-01-01 00:00:00,2.63,182.85
11111,3-7,Set No 3 Quaker/Life Cereal,Classic,1969,156,0,Retail,True,1969-01-01 00:00:00,1971-01-01 00:00:00,1.75,144.38
11112,044-2,Jumbo Bricks,Samsonite,1969,30,0,Retail,True,1969-01-01 00:00:00,1971-01-01 00:00:00,4.36,4.36
11113,045-2,36 Assorted Basic Bricks,Samsonite,1969,37,0,Retail,True,1969-01-01 00:00:00,1971-01-01 00:00:00,0.44,41.18
11114,049-1,14 Assorted Windows and Doors,Samsonite,1969,14,0,Retail,True,1969-01-01 00:00:00,1971-01-01 00:00:00,0.44,84.62
11115,050-2,Lighting Device Pack,Samsonite,1969,4,0,Retail,True,1969-01-01 00:00:00,1971-01-01 00:00:00,0.44,86.16
11116,065-1,Garage Door,Samsonite,1969,6,0,Retail,True,1969-01-01 00:00:00,1971-01-01 00:00:00,0.44,603.73
11117,101-1,4.5V Battery Case,Trains,1969,0,0,Retail,True,1969-01-01 00:00:00,1971-01-01 00:00:00,1.32,36.56
11118,103-1,4.5V Motor Set with Rubber Tracks,Universal Building Set,1969,32,0,Retail,True,1969-01-01 00:00:00,1971-01-01 00:00:00,6.38,69.04
11119,120-1,Complete Freight Train Set with Tipper Trucks,Trains,1969,175,0,Retail,True,1969-01-01 00:00:00,1971-01-01 00:00:00,12.32,809.22
11120,123-1,Passenger Coach,Trains,1969,98,0,Retail,True,1969-01-01 00:00:00,1971-01-01 00:00:00,2.42,283.4
11121,124-1,Goods Wagon,Trains,1969,56,0,Retail,True,1969-01-01 00:00:00,1971-01-01 00:00:00,2.42,396.17
11122,125-1,Tipping Wagon,Trains,1969,20,0,Retail,True,1969-01-01 00:00:00,1971-01-01 00:00:00,1.32,77.16
11123,140-2,Bricks 'n Motor Set,Universal Building Set,1969,96,0,Retail,True,1969-01-01 00:00:00,1971-01-01 00:00:00,0.0,717.19
11124,157-2,Automatic Direction Changer,Trains,1969,7,0,Retail,True,1969-01-01 00:00:00,1971-01-01 00:00:00,0.0,31.57
11125,158-1,Railroad Crossing Gate,Trains,1969,9,0,Retail,True,1969-01-01 00:00:00,1971-01-01 00:00:00,3.96,71.45
11126,310-1,Motorized Truck Set,Samsonite,1969,176,0,Retail,True,1969-01-01 00:00:00,1971-01-01 00:00:00,11.4,721.06
11127,337-2,Truck with Crane and Caterpillar Track,Classic,1969,102,0,Retail,True,1969-01-01 00:00:00,1971-01-01 00:00:00,4.18,391.71
11128,344-1,Bungalow,LEGOLAND,1969,77,0,Retail,True,1969-01-01 00:00:00,1971-01-01 00:00:00,7.91,444.8
11129,345-1,House with Mini Wheel Car,LEGOLAND,1969,140,0,Retail,True,1969-01-01 00:00:00,1971-01-01 00:00:00,13.19,179.0
11130,346-2,House with Car,LEGOLAND,1969,177,0,Retail,True,1969-01-01 00:00:00,1971-01-01 00:00:00,0.0,775.33
11131,510-3,Building Set,Duplo,1969,17,0,Retail,True,1969-01-01 00:00:00,1971-01-01 00:00:00,0.0,140.69
11132,511-1,Building Set,Duplo,1969,27,0,Retail,True,1969-01-01 00:00:00,1971-01-01 00:00:00,2.42,305.86
11133,702-1,12V Motor with Accessories Pack,Trains,1969,28,0,Retail,True,1969-01-01 00:00:00,1971-01-01 00:00:00,6.38,316.79
11134,703-1,12V Replacement Motor,Trains,1969,1,0,Retail,True,1969-01-01 00:00:00,1971-01-01 00:00:00,1.98,32.66
11135,704-1,12V Sleeper Track Contacts,Trains,1969,2,0,Retail,True,1969-01-01 00:00:00,1971-01-01 00:00:00,0.66,21.92
11136,705-1,Motor Bushings,Trains,1969,4,0,Retail,True,1969-01-01 00:00:00,1971-01-01 00:00:00,0.44,6.25
11137,706-1,Rail Contact Wires,Trains,1969,1,0,Retail,True,1969-01-01 00:00:00,1971-01-01 00:00:00,0.66,23.25
11138,720-2,Train with 12V Electric Motor,Trains,1969,369,0,Retail,True,1969-01-01 00:00:00,1971-01-01 00:00:00,21.56,722.0
11139,721-1,Steam Locomotive,Trains,1969,126,0,Retail,True,1969-01-01 00:00:00,1971-01-01 00:00:00,10.12,578.55
11140,740-2,12V Transformer for 220V Pack,Trains,1969,1,0,Retail,True,1969-01-01 00:00:00,1971-01-01 00:00:00,11.0,35.21
11141,750-1,8 Straight 12V Conducting Rails,Trains,1969,8,0,Retail,True,1969-01-01 00:00:00,1971-01-01 00:00:00,1.31,13.99
11142,751-1,8 Curved 12V Conducting Rails,Trains,1969,8,0,Retail,True,1969-01-01 00:00:00,1971-01-01 00:00:00,1.31,7.95
11143,753-1,Automatic Right Electric Switch,Trains,1969,5,0,Retail,True,1969-01-01 00:00:00,1971-01-01 00:00:00,4.18,96.1
11144,754-1,Automatic Left Electric Switch,Trains,1969,5,0,Retail,True,1969-01-01 00:00:00,1971-01-01 00:00:00,4.18,75.62
11145,900-2,4 Small Wheels with Accessories,Classic,1969,12,0,Retail,True,1969-01-01 00:00:00,1971-01-01 00:00:00,0.44,22.0
11146,901-2,2 Large Wheels with Accessories,Classic,1969,7,0,Retail,True,1969-01-01 00:00:00,1971-01-01 00:00:00,0.44,14.24
11147,902-1,5 Turntables,Classic,1969,5,0,Retail,True,1969-01-01 00:00:00,1971-01-01 00:00:00,0.44,23.13
11148,903-1,Train Wheels and Couplers,Classic,1969,10,0,Retail,True,1969-01-01 00:00:00,1971-01-01 00:00:00,0.44,36.78
11149,906-1,12 Doors and 5 Hinges,Classic,1969,17,0,Retail,True,1969-01-01 00:00:00,1971-01-01 00:00:00,0.44,14.41
11150,914-1,Red Windows,Classic,1969,10,0,Retail,True,1969-01-01 00:00:00,1971-01-01 00:00:00,0.44,34.74
11151,914-2,White Windows,Classic,1969,10,0,Retail,True,1969-01-01 00:00:00,1971-01-01 00:00:00,0.44,34.66
11152,915-1,Bricks; Studs and Angles,Classic,1969,9,0,Retail,True,1969-01-01 00:00:00,1971-01-01 00:00:00,0.44,15.28
11153,918-2,21 8-Stud Bricks,Classic,1969,21,0,Retail,True,1969-01-01 00:00:00,1971-01-01 00:00:00,0.44,24.64
11154,919-1,Bricks and Studs,Classic,1969,31,0,Retail,True,1969-01-01 00:00:00,1971-01-01 00:00:00,0.44,20.92
11155,922-1,Bricks and Studs,Classic,1969,28,0,Retail,True,1969-01-01 00:00:00,1971-01-01 00:00:00,0.44,19.01
11156,923-1,50 Bricks Curved and Round,Classic,1969,50,0,Retail,True,1969-01-01 00:00:00,1971-01-01 00:00:00,0.44,27.26
11157,964-1,Building Plates,Classic,1969,10,0,Retail,True,1969-01-01 00:00:00,1971-01-01 00:00:00,0.44,12.07
11158,970-2,47 1/3 Element Plates,Classic,1969,47,0,Retail,True,1969-01-01 00:00:00,1971-01-01 00:00:00,3.08,21.12
11159,971-1,52 Flat Tile Bricks,Classic,1969,52,0,Retail,True,1969-01-01 00:00:00,1971-01-01 00:00:00,0.44,25.41
11160,980-1,23 Red Sloping Bricks,Classic,1969,23,0,Retail,True,1969-01-01 00:00:00,1971-01-01 00:00:00,0.44,22.48
11161,980-2,23 Blue Sloping Bricks,Classic,1969,23,0,Retail,True,1969-01-01 00:00:00,1971-01-01 00:00:00,0.44,10.66
11162,981-1,34 Sloping Profile Bricks Red,Classic,1969,39,0,Retail,True,1969-01-01 00:00:00,1971-01-01 00:00:00,0.44,32.78
11163,981-2,34 Blue Sloping Profile Bricks,Classic,1969,39,0,Retail,True,1969-01-01 00:00:00,1971-01-01 00:00:00,0.44,41.5
11164,985-1,Lighting Device Parts Pack,Classic,1969,4,0,Retail,True,1969-01-01 00:00:00,1971-01-01 00:00:00,0.44,17.91
11165,986-1,One Light Bulb,Classic,1969,1,0,Retail,True,1969-01-01 00:00:00,1971-01-01 00:00:00,0.87,0.87
11166,987-1,Number Bricks,Classic,1969,52,0,Retail,True,1969-01-01 00:00:00,1971-01-01 00:00:00,0.44,35.08
11167,988-1,Alphabet Bricks,Classic,1969,52,0,Retail,True,1969-01-01 00:00:00,1971-01-01 00:00:00,0.44,46.11
11168,989-1,10 Traffic Signs,Classic,1969,10,0,Retail,True,1969-01-01 00:00:00,1971-01-01 00:00:00,0.44,52.16
11169,990-2,Trees and Signs,Universal Building Set,1969,13,0,Retail,True,1969-01-01 00:00:00,1971-01-01 00:00:00,1.1,155.24
11170,994-1,Fences with Garden Gates,Classic,1969,19,0,Retail,True,1969-01-01 00:00:00,1971-01-01 00:00:00,0.44,18.03
11171,995-1,Lighting Bricks with Color Filters,Classic,1969,23,0,Retail,True,1969-01-01 00:00:00,1971-01-01 00:00:00,1.98,44.19
11172,139A-1,Electronic Control Unit Forward and Stop,Trains,1969,0,0,Retail,True,1969-01-01 00:00:00,1971-01-01 00:00:00,0.0,321.02
11173,LIFECEREAL-1,Life Cereal Puppet Set,Samsonite,1969,88,0,Retail,True,1969-01-01 00:00:00,1971-01-01 00:00:00,1.76,255.19
11174,010-3,Basic Building Set,Classic,1968,78,0,Retail,True,1968-01-01 00:00:00,1970-01-01 00:00:00,2.42,209.17
11175,011-1,Basic Building Set,Classic,1968,102,0,Retail,True,1968-01-01 00:00:00,1970-01-01 00:00:00,2.86,179.16
11176,022-1,Basic Building Set,Classic,1968,110,0,Retail,True,1968-01-01 00:00:00,1970-01-01 00:00:00,1.98,76.88
11177,033-2,Basic Building Set,Classic,1968,177,0,Retail,True,1968-01-01 00:00:00,1970-01-01 00:00:00,8.36,148.47
11178,044-1,Basic Building Set,Classic,1968,234,0,Retail,True,1968-01-01 00:00:00,1970-01-01 00:00:00,5.94,84.98
11179,055-2,Basic Building Set,Classic,1968,256,0,Retail,True,1968-01-01 00:00:00,1970-01-01 00:00:00,5.06,315.27
11180,066-1,Basic Building Set,Classic,1968,407,0,Retail,True,1968-01-01 00:00:00,1970-01-01 00:00:00,9.9,473.71
11181,102-1,4.5V Motor Set,Trains,1968,24,0,Retail,True,1968-01-01 00:00:00,1970-01-01 00:00:00,12.76,202.24
11182,156-1,2 Signals with Automatic Stop / Go Attachment,Trains,1968,6,0,Retail,True,1968-01-01 00:00:00,1970-01-01 00:00:00,2.42,57.08
11183,160-1,Magnetic Couplings,Trains,1968,6,0,Retail,True,1968-01-01 00:00:00,1970-01-01 00:00:00,0.88,15.51
11184,223-1,Adventure Set,Samsonite,1968,223,0,Retail,True,1968-01-01 00:00:00,1970-01-01 00:00:00,4.39,248.47
11185,235-2,Garage Plate and Door Gray Base and Door Frame,Classic,1968,5,0,Retail,True,1968-01-01 00:00:00,1970-01-01 00:00:00,0.88,25.66
11186,236-3,Garage with Automatic Door,Classic,1968,59,0,Retail,True,1968-01-01 00:00:00,1970-01-01 00:00:00,4.18,792.0
11187,244-1,Explorer Set,Samsonite,1968,244,0,Retail,True,1968-01-01 00:00:00,1970-01-01 00:00:00,4.37,332.77
11188,326-2,Suburban Set,Samsonite,1968,326,0,Retail,True,1968-01-01 00:00:00,1970-01-01 00:00:00,10.12,375.49
11189,336-1,Fire Engine,Classic,1968,76,0,Retail,True,1968-01-01 00:00:00,1970-01-01 00:00:00,9.75,397.28
11190,340-3,Railroad Control Tower,Classic,1968,86,0,Retail,True,1968-01-01 00:00:00,1970-01-01 00:00:00,4.31,467.83
11191,341-1,Warehouse,Classic,1968,123,0,Retail,True,1968-01-01 00:00:00,1970-01-01 00:00:00,13.5,492.4
11192,342-1,Station,Classic,1968,215,0,Retail,True,1968-01-01 00:00:00,1970-01-01 00:00:00,19.5,342.46
11193,343-2,Ferry,Samsonite,1968,147,0,Retail,True,1968-01-01 00:00:00,1970-01-01 00:00:00,4.36,934.3
11194,502-1,Deluxe Set with Storage Case,Samsonite,1968,451,0,Retail,True,1968-01-01 00:00:00,1970-01-01 00:00:00,13.19,455.18
11195,502-2,Pre-School Medium Set,Classic,1968,8,0,Retail,True,1968-01-01 00:00:00,1970-01-01 00:00:00,1.32,1.32
11196,503-2,Pre-School Large Set,Classic,1968,16,0,Retail,True,1968-01-01 00:00:00,1970-01-01 00:00:00,2.2,2.2
11197,4-2,Velveeta Promotional Set No 4,Samsonite,1967,321,0,Retail,True,1967-01-01 00:00:00,1969-01-01 00:00:00,8.8,8.8
11198,5-2,Velveeta Promotional Set No 5,Samsonite,1967,156,0,Retail,True,1967-01-01 00:00:00,1969-01-01 00:00:00,1.76,127.71
11199,005-2,Discovery Set,Samsonite,1967,328,0,Retail,True,1967-01-01 00:00:00,1969-01-01 00:00:00,8.79,355.34
11200,047-1,Gates and Fences,Samsonite,1967,15,0,Retail,True,1967-01-01 00:00:00,1969-01-01 00:00:00,0.44,248.95
11201,117-1,Locomotive without Motor,Trains,1967,107,0,Retail,True,1967-01-01 00:00:00,1969-01-01 00:00:00,3.3,700.96
11202,154-1,Switch Track,Trains,1967,4,0,Retail,True,1967-01-01 00:00:00,1969-01-01 00:00:00,2.02,26.44
11203,155-1,2 Cross Rails; 8 Straight Tracks; 4 Base Plates,Trains,1967,14,0,Retail,True,1967-01-01 00:00:00,1969-01-01 00:00:00,1.32,70.66
11204,240-1,Wooden Storage Box Large,Classic,1967,0,0,Retail,True,1967-01-01 00:00:00,1969-01-01 00:00:00,3.96,252.74
11205,328-2,Biplane,Classic,1967,50,0,Retail,True,1968-12-31 00:00:00,1970-12-31 00:00:00,1.98,343.12
11206,329-1,Antique Car,Classic,1967,124,0,Retail,True,1967-01-01 00:00:00,1969-01-01 00:00:00,3.74,420.51
11207,331-1,Dump Truck,Classic,1967,57,0,Retail,True,1967-01-01 00:00:00,1969-01-01 00:00:00,3.3,325.9
11208,332-1,Tow Truck,Classic,1967,55,0,Retail,True,1967-01-01 00:00:00,1969-01-01 00:00:00,3.08,252.67
11209,333-2,Delivery Truck,Classic,1967,78,0,Retail,True,1967-01-01 00:00:00,1969-01-01 00:00:00,3.96,179.91
11210,334-1,Truck with Flatbed,Classic,1967,90,0,Retail,True,1967-01-01 00:00:00,1969-01-01 00:00:00,5.06,426.6
11211,335-2,Transport Truck,Classic,1967,245,0,Retail,True,1967-01-01 00:00:00,1969-01-01 00:00:00,4.18,373.17
11212,371-2,Motorized Truck Set,Samsonite,1967,325,0,Retail,True,1967-01-01 00:00:00,1969-01-01 00:00:00,13.09,13.09
11213,403-2,Train Couplers and Wheels,Classic,1967,12,0,Retail,True,1967-01-01 00:00:00,1969-01-01 00:00:00,0.44,29.03
11214,404-3,Wheels for Motor,Classic,1967,12,0,Retail,True,1967-01-01 00:00:00,1969-01-01 00:00:00,0.44,24.88
11215,404-4,Wheels for the Motor,Classic,1967,12,0,Retail,True,1967-01-01 00:00:00,1969-01-01 00:00:00,0.44,24.02
11216,494-1,Gates and Fence Red,Classic,1967,17,0,Retail,True,1967-01-01 00:00:00,1969-01-01 00:00:00,0.44,22.0
11217,494-2,Gates and Fence White,Classic,1967,17,0,Retail,True,1967-01-01 00:00:00,1969-01-01 00:00:00,0.44,38.77
11218,890-2,Lockable Storage Box,Classic,1967,1,0,Retail,True,1967-01-01 00:00:00,1969-01-01 00:00:00,3.52,331.14
11219,003-1,Master Mechanic Set,Samsonite,1966,418,0,Retail,True,1966-01-01 00:00:00,1968-01-01 00:00:00,15.8,947.71
11220,004-1,Master Builder Set,Samsonite,1966,670,0,Retail,True,1966-01-01 00:00:00,1968-01-01 00:00:00,17.56,491.07
11221,021-1,Wheel Set,Samsonite,1966,185,0,Retail,True,1966-01-01 00:00:00,1968-01-01 00:00:00,4.36,259.71
11222,042-1,Pre-School Set Brick Pull-Toy,Samsonite,1966,6,0,Retail,True,1966-01-01 00:00:00,1968-01-01 00:00:00,3.08,175.35
11223,051-1,49 Red Assorted Basic Bricks,Samsonite,1966,50,0,Retail,True,1966-01-01 00:00:00,1968-01-01 00:00:00,0.44,49.56
11224,052-1,49 White Assorted Basic Bricks,Samsonite,1966,49,0,Retail,True,1966-01-01 00:00:00,1968-01-01 00:00:00,0.44,40.92
11225,053-1,49 Blue Assorted Basic Bricks,Samsonite,1966,50,0,Retail,True,1966-01-01 00:00:00,1968-01-01 00:00:00,0.44,97.27
11226,054-1,49 Yellow Assorted Basic Bricks,Samsonite,1966,49,0,Retail,True,1966-01-01 00:00:00,1968-01-01 00:00:00,0.44,82.45
11227,055-1,Trees and Bushes,Samsonite,1966,25,0,Retail,True,1966-01-01 00:00:00,1968-01-01 00:00:00,0.44,79.12
11228,057-1,4 Large Wheels,Samsonite,1966,17,0,Retail,True,1966-01-01 00:00:00,1968-01-01 00:00:00,1.32,66.04
11229,060-1,14 White Flat Plates,Samsonite,1966,15,0,Retail,True,1966-01-01 00:00:00,1968-01-01 00:00:00,0.44,70.82
11230,061-1,5 Green Large Base Plates,Samsonite,1966,5,0,Retail,True,1966-01-01 00:00:00,1968-01-01 00:00:00,0.44,0.44
11231,062-1,5 White Large Base Plates,Samsonite,1966,5,0,Retail,True,1966-01-01 00:00:00,1968-01-01 00:00:00,0.44,0.44
11232,063-1,5 Blue Large Base Plates,Samsonite,1966,5,0,Retail,True,1966-01-01 00:00:00,1968-01-01 00:00:00,0.44,0.44
11233,99-1,Gift Set,Samsonite,1966,99,0,Retail,True,1966-01-01 00:00:00,1968-01-01 00:00:00,2.6,77.56
11234,100-1,4.5V Motor with Wheels Small,Trains,1966,16,0,Retail,True,1966-01-01 00:00:00,1968-01-01 00:00:00,5.27,130.94
11235,100-2,4.5V Motor with Wheels Large,Trains,1966,0,0,Retail,True,1966-01-01 00:00:00,1968-01-01 00:00:00,5.72,159.86
11236,101-3,4.5V Battery Case,Trains,1966,1,0,Retail,True,1966-01-01 00:00:00,1968-01-01 00:00:00,2.07,37.48
11237,111-2,Starter Train Set without Motor,Trains,1966,123,0,Retail,True,1966-01-01 00:00:00,1968-01-01 00:00:00,6.12,183.78
11238,112-2,Locomotive with Motor,Trains,1966,76,0,Retail,True,1966-01-01 00:00:00,1968-01-01 00:00:00,6.38,535.43
11239,114-2,Small Train Set,Trains,1966,88,0,Retail,True,1966-01-01 00:00:00,1968-01-01 00:00:00,3.74,413.83
11240,115-2,Starter Train Set with Motor,Trains,1966,139,0,Retail,True,1966-01-01 00:00:00,1968-01-01 00:00:00,19.36,739.43
11241,120-2,Small Basic Set,Samsonite,1966,120,0,Retail,True,1966-01-01 00:00:00,1968-01-01 00:00:00,2.6,134.38
11242,150-1,Straight Track,Trains,1966,28,0,Retail,True,1966-01-01 00:00:00,1968-01-01 00:00:00,1.32,85.09
11243,152-1,Two Train Wagons,Trains,1966,28,0,Retail,True,1966-01-01 00:00:00,1968-01-01 00:00:00,1.85,30.58
11244,153-1,Large Train Wagon,Trains,1966,18,0,Retail,True,1966-01-01 00:00:00,1968-01-01 00:00:00,1.85,62.46
11245,313-1,London Bus,Classic,1966,141,0,Retail,True,1966-01-01 00:00:00,1968-01-01 00:00:00,1.98,310.38
11246,325-3,Shell Service Station,Classic,1966,121,0,Retail,True,1966-01-01 00:00:00,1968-01-01 00:00:00,5.06,919.95
11247,400-3,Small Wheels with Axles,Classic,1966,12,0,Retail,True,1966-01-01 00:00:00,1968-01-01 00:00:00,0.66,27.54
11248,401-2,Large Wheels with Axles,Classic,1966,7,0,Retail,True,1966-01-01 00:00:00,1968-01-01 00:00:00,0.44,14.26
11249,402-3,White Turntables,Classic,1966,5,0,Retail,True,1966-01-01 00:00:00,1968-01-01 00:00:00,0.44,23.24
11250,403-3,Train Couplers and Wheels,Classic,1966,12,0,Retail,True,1966-01-01 00:00:00,1968-01-01 00:00:00,0.44,11.7
11251,414-3,Windows Parts Pack Red,Classic,1966,10,0,Retail,True,1966-01-01 00:00:00,1968-01-01 00:00:00,0.44,36.19
11252,414-5,Windows Parts Pack Red,Classic,1966,10,0,Retail,True,1966-01-01 00:00:00,1968-01-01 00:00:00,0.44,28.45
11253,415-1,5 Sixteens and 4 Twenties,Classic,1966,9,0,Retail,True,1966-01-01 00:00:00,1968-01-01 00:00:00,0.44,17.64
11254,416-1,4 Sixteens 2 Twenties,Classic,1966,6,0,Retail,True,1966-01-01 00:00:00,1968-01-01 00:00:00,0.44,16.46
11255,417-3,Cornerbricks,Classic,1966,5,0,Retail,True,1966-01-01 00:00:00,1968-01-01 00:00:00,0.44,17.64
11256,417-4,Cornerbricks,Classic,1966,10,0,Retail,True,1966-01-01 00:00:00,1968-01-01 00:00:00,0.44,29.44
11257,418-2,2x4 Bricks,Classic,1966,13,0,Retail,True,1966-01-01 00:00:00,1968-01-01 00:00:00,0.44,17.64
11258,418-3,2x4 Bricks,Classic,1966,21,0,Retail,True,1966-01-01 00:00:00,1968-01-01 00:00:00,0.44,32.7
11259,419-2,2x3 Bricks,Classic,1966,15,0,Retail,True,1966-01-01 00:00:00,1968-01-01 00:00:00,0.44,17.64
11260,419-3,2x3 Bricks,Classic,1966,25,0,Retail,True,1966-01-01 00:00:00,1968-01-01 00:00:00,0.44,26.92
11261,420-3,2x2 Bricks,Classic,1966,20,0,Retail,True,1966-01-01 00:00:00,1968-01-01 00:00:00,0.44,17.2
11262,420-4,2x2 Bricks,Classic,1966,33,0,Retail,True,1966-01-01 00:00:00,1968-01-01 00:00:00,0.0,19.17
11263,421-1,1x2 Bricks,Classic,1966,44,0,Retail,True,1966-01-01 00:00:00,1968-01-01 00:00:00,0.44,21.23
11264,421-2,2 Eights 2 Sixes 2 Fours 8 Twos 6 Ones,Classic,1966,20,0,Retail,True,1966-01-01 00:00:00,1968-01-01 00:00:00,0.44,0.44
11265,422-1,1x1; 1x2; 1x4; 1x6; 1x8 Bricks,Classic,1966,28,0,Retail,True,1966-01-01 00:00:00,1968-01-01 00:00:00,0.44,16.17
11266,423-3,Curved and Round Bricks,Classic,1966,28,0,Retail,True,1966-01-01 00:00:00,1968-01-01 00:00:00,0.44,24.55
11267,426-1,7 Named Beams,Classic,1966,7,0,Retail,True,1966-01-01 00:00:00,1968-01-01 00:00:00,0.44,41.86
11268,427-1,8 Pieces 2x8,Classic,1966,8,0,Retail,True,1966-01-01 00:00:00,1968-01-01 00:00:00,0.44,95.07
11269,428-1,5 Plates 4x8,Classic,1966,5,0,Retail,True,1966-01-01 00:00:00,1968-01-01 00:00:00,0.44,0.44
11270,429-1,4 Plates 6x8,Classic,1966,4,0,Retail,True,1966-01-01 00:00:00,1968-01-01 00:00:00,0.44,0.44
11271,430-2,Six Trees and Bushes,Classic,1966,6,0,Retail,True,1966-01-01 00:00:00,1968-01-01 00:00:00,0.44,33.85
11272,431-1,Gas Station,Classic,1966,13,0,Retail,True,1966-01-01 00:00:00,1968-01-01 00:00:00,0.44,35.52
11273,432-1,Road Signs,Classic,1966,8,0,Retail,True,1966-01-01 00:00:00,1968-01-01 00:00:00,0.44,33.44
11274,433-1,6 Street Lamps with Curved Top,Classic,1966,6,0,Retail,True,1966-01-01 00:00:00,1968-01-01 00:00:00,0.44,96.94
11275,434-1,50 Lettered Bricks,Classic,1966,50,0,Retail,True,1966-01-01 00:00:00,1968-01-01 00:00:00,0.44,43.06
11276,435-2,Garage Plate and Door,Classic,1966,3,0,Retail,True,1966-01-01 00:00:00,1968-01-01 00:00:00,0.44,39.34
11277,437-1,50 Numbered Bricks,Classic,1966,50,0,Retail,True,1966-01-01 00:00:00,1968-01-01 00:00:00,0.44,0.44
11278,445-2,Lighting Device Pack,Classic,1966,3,0,Retail,True,1966-01-01 00:00:00,1968-01-01 00:00:00,0.44,69.97
11279,451-1,1x6x3 Windows Red or White,Classic,1966,6,0,Retail,True,1966-01-01 00:00:00,1968-01-01 00:00:00,0.44,0.44
11280,452-2,1x6x2 Windows Red or White,Classic,1966,8,0,Retail,True,1966-01-01 00:00:00,1968-01-01 00:00:00,0.44,67.59
11281,453-2,1x6x2 Shuttered Windows Red or White,Classic,1966,8,0,Retail,True,1966-01-01 00:00:00,1968-01-01 00:00:00,0.44,83.86
11282,454-2,1x4x2 Windows Red or White,Classic,1966,9,0,Retail,True,1966-01-01 00:00:00,1968-01-01 00:00:00,0.44,0.44
11283,455-2,1x3x2 Window; Red or White,Classic,1966,12,0,Retail,True,1966-01-01 00:00:00,1968-01-01 00:00:00,0.44,0.44
11284,456-2,1x2x2 Window; Red or White,Classic,1966,15,0,Retail,True,1966-01-01 00:00:00,1968-01-01 00:00:00,0.44,0.44
11285,457-1,1x1x2 Windows Red or White,Classic,1966,19,0,Retail,True,1966-01-01 00:00:00,1968-01-01 00:00:00,0.44,0.44
11286,458-1,1x2x1 Window; Red or White,Classic,1966,19,0,Retail,True,1966-01-01 00:00:00,1968-01-01 00:00:00,0.44,0.44
11287,459-1,1x1x1 Windows Red or White,Classic,1966,20,0,Retail,True,1966-01-01 00:00:00,1968-01-01 00:00:00,0.44,0.44
11288,460-2,1x2x3 Door; Red or White,Classic,1966,13,0,Retail,True,1966-01-01 00:00:00,1968-01-01 00:00:00,0.44,0.44
11289,461-1,Windows and Doors; Retailer Pack,Classic,1966,0,0,Retail,True,1966-01-01 00:00:00,1968-01-01 00:00:00,0.0,-0.88
11290,462-2,2x8 White Plates,Classic,1966,16,0,Retail,True,1966-01-01 00:00:00,1968-01-01 00:00:00,0.44,10.0
11291,463-1,4x8 White Plates,Classic,1966,8,0,Retail,True,1966-01-01 00:00:00,1968-01-01 00:00:00,0.44,28.45
